order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,quantity,sales,discount,profit,cost,SalesOutlier
CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,1.0,3.38,0.0,1.2506,2.1294,0
US-2014-134187,2014-11-04,2014-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,1.0,2.94,0.0,0.7938,2.1462,0
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.0,4.08,0.0,1.9176,2.1624,0
US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.0,3.264,0.2,1.1016,2.1624,0
US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.0,3.264,0.2,1.1016,2.1624,0
CA-2016-168361,2016-06-21,2016-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,1.0,0.836,0.8,-1.3376,2.1736,0
CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.0,1.188,0.7,-0.99,2.178,0
CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.0,3.168,0.2,0.99,2.178,0
US-2017-162068,2017-12-28,2017-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.0,1.188,0.7,-0.99,2.178,0
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,1.0,2.96,0.2,0.777,2.183,0
CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",1.0,3.304,0.2,1.1151,2.1889,0
CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,1.0,2.624,0.2,0.4264,2.1976,0
CA-2017-148012,2017-12-09,2017-12-15,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,1.0,2.624,0.2,0.4264,2.1976,0
CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,1.0,2.624,0.2,0.4264,2.1976,0
CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,1.0,4.13,0.0,1.8998,2.2302,0
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,1.0,3.304,0.2,1.0738,2.2302,0
CA-2017-125640,2017-07-25,2017-07-29,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,1.0,3.304,0.2,1.0738,2.2302,0
CA-2014-169257,2014-06-06,2014-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.0,1.365,0.7,-0.91,2.275,0
CA-2016-127761,2016-11-10,2016-11-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.0,3.64,0.2,1.365,2.275,0
US-2014-152723,2014-09-26,2014-09-26,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,1.0,0.876,0.8,-1.4016,2.2776,0
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",1.0,2.672,0.2,0.3674,2.3046,0
CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1.0,2.6,0.2,0.2925,2.3075,0
CA-2017-134285,2017-12-07,2017-12-12,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.0,3.552,0.2,1.2432,2.3088,0
CA-2015-142755,2015-09-04,2015-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2.0,4.36,0.0,2.0492,2.3108,0
CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2.0,3.488,0.2,1.1772,2.3108,0
CA-2015-153717,2015-12-25,2015-12-31,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,1.0,3.28,0.0,0.9512,2.3288,0
US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,1.0,2.624,0.2,0.2952,2.3288,0
US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,1.0,2.672,0.2,0.334,2.338,0
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,1.0,4.28,0.0,1.926,2.354,0
CA-2017-122798,2017-12-28,2017-12-31,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,1.0,4.28,0.0,1.926,2.354,0
CA-2017-101210,2017-08-25,2017-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,1.0,3.424,0.2,1.07,2.354,0
CA-2014-111157,2014-03-02,2014-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,1.0,3.424,0.2,1.07,2.354,0
CA-2014-106264,2014-12-26,2014-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.0,3.48,0.0,1.1136,2.3664,0
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.0,2.784,0.2,0.4176,2.3664,0
CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2.0,3.9,0.0,1.521,2.379,0
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2.0,3.9,0.0,1.521,2.379,0
CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1.0,4.41,0.0,2.0286,2.3814,0
US-2016-146710,2016-08-27,2016-08-31,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1.0,3.528,0.2,1.1466,2.3814,0
CA-2016-103163,2016-06-07,2016-06-11,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1.0,4.73,0.0,2.3177,2.4123,0
CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,2.0,4.16,0.0,1.7472,2.4128,0
CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,2.0,2.52,0.0,0.1008,2.4192,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.0,3.62,0.0,1.1946,2.4254,0
CA-2016-105291,2016-10-30,2016-11-04,Standard Class,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.0,3.62,0.0,1.1946,2.4254,0
CA-2014-148950,2014-12-14,2014-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.0,2.896,0.2,0.4706,2.4254,0
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.0,2.896,0.2,0.4706,2.4254,0
CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,1.0,3.744,0.2,1.3104,2.4336,0
CA-2014-119032,2014-11-27,2014-12-03,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,2.0,3.76,0.0,1.316,2.444,0
CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,2.0,3.76,0.0,1.316,2.444,0
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,2.0,3.008,0.2,0.564,2.444,0
CA-2017-162880,2017-12-25,2017-12-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.0,3.856,0.2,1.3978,2.4582,0
CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.0,0.984,0.8,-1.476,2.46,0
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1.0,0.898,0.8,-1.5715,2.4695,0
CA-2015-142692,2015-10-23,2015-10-28,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1.0,3.592,0.2,1.1225,2.4695,0
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1.0,3.592,0.2,1.1225,2.4695,0
CA-2017-104080,2017-03-08,2017-03-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,2.0,3.36,0.0,0.8736,2.4864,0
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,2.0,3.96,0.0,1.4652,2.4948,0
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1.0,4.54,0.0,2.043,2.497,0
CA-2017-113530,2017-05-19,2017-05-21,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.0,3.52,0.0,1.0208,2.4992,0
US-2017-120649,2017-01-20,2017-01-26,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,2.0,3.52,0.0,1.0208,2.4992,0
CA-2016-141523,2016-12-19,2016-12-24,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,2.0,3.52,0.0,1.0208,2.4992,0
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.0,2.816,0.2,0.3168,2.4992,0
CA-2017-126718,2017-04-29,2017-05-04,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,1.0,4.91,0.0,2.4059,2.5041,0
CA-2017-135167,2017-06-15,2017-06-20,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1.0,4.26,0.0,1.7466,2.5134,0
CA-2015-107741,2015-03-08,2015-03-10,First Class,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1.0,3.408,0.2,0.8946,2.5134,0
CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,2.0,3.36,0.0,0.84,2.52,0
CA-2016-154403,2016-05-23,2016-05-27,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,1.0,4.98,0.0,2.4402,2.5398,0
CA-2014-133963,2014-05-18,2014-05-22,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,1.0,3.984,0.2,1.4442,2.5398,0
US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",2.0,4.56,0.0,2.0064,2.5536,0
CA-2014-154186,2014-12-13,2014-12-15,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,1.0,2.92,0.2,0.365,2.555,0
CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,1.0,3.808,0.2,1.2376,2.5704,0
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,2.0,4.36,0.0,1.7876,2.5724,0
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,2.0,4.36,0.0,1.7876,2.5724,0
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",1.0,3.392,0.2,0.8056,2.5864,0
CA-2016-138933,2016-04-24,2016-04-27,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,1.0,3.984,0.2,1.3944,2.5896,0
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,1.0,3.984,0.2,1.3944,2.5896,0
CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,1.0,5.0,0.0,2.4,2.6,0
CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.0,4.91,0.0,2.3077,2.6023,0
CA-2014-100328,2014-01-28,2014-02-03,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.0,3.928,0.2,1.3257,2.6023,0
CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,2.0,3.64,0.0,1.0192,2.6208,0
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1.0,4.77,0.0,2.1465,2.6235,0
CA-2017-106047,2017-07-12,2017-07-18,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1.0,3.816,0.2,1.1925,2.6235,0
CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.0,4.96,0.0,2.3312,2.6288,0
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.0,4.96,0.0,2.3312,2.6288,0
CA-2015-162544,2015-12-16,2015-12-19,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,1.0,4.98,0.0,2.3406,2.6394,0
CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,1.0,4.98,0.0,2.3406,2.6394,0
CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,1.0,3.912,0.2,1.2714,2.6406,0
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,1.0,3.312,0.2,0.6624,2.6496,0
CA-2016-132899,2016-04-07,2016-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,2.0,3.64,0.0,0.9828,2.6572,0
CA-2014-128146,2014-06-21,2014-06-25,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",2.0,3.76,0.0,1.0904,2.6696,0
